what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1222933631015
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1222933631015
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1222933631015
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1222933631015
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222933632515
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1222933632734
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222933638203
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222933649750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933655937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933657968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933669484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933671031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933700750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933701437
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222933715656
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222933717531
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222933731890
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222933733578
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222933739328
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222933743468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933757562
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1222933760890
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1222933762734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222933804453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222933804484
