what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1222950522953
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222950524125
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222950528500
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222950528515
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222950530140
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222950534453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950536406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950544921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950545031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950545171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950545781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950550828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950551281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222950561937
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950563546
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222950677984
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950678156
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950678187
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950688671
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950688671
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222950736000
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950737203
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950738171
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1222950759500
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222950760375
