what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222956345843
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222956345859
opened,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1222956346843
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1222956346843
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1222956348390
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.ModuleView,1222956349859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956352531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956354109
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222956355171
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222956357687
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1222956357796
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1222956360453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956360656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956360671
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1222956360953
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.RegisterView,1222956360953
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.ModuleView,1222956360953
closed,editor,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1222956360968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956361625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956361765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956366296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956386296
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1222956387468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956388390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222956390093
