what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1222935144000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935145500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935146328
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222935147750
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222935169312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935176562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935176625
started,bundle,org.eclipse.cdt.debug.core,5.0.1.200809120802,org.eclipse.cdt.debug.core,1222935183593
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222935195093
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222935206656
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222935215515
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222935215609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935217421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222935217437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935222109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935230578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222935230593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935233484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1222935237671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935237984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222935238000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1222935238421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222935249109
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222935250343
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222935656953
