what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943667375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222943667390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943672890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943673468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943691328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943691890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943695953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943696375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943715578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943716000
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222943718109
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943725812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943727125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1222943733328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1222943733328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1222943735046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943736218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222943736234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943741625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943742093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943752281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943752703
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222943755890
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943757937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943759781
