what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1222938328296
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222938333875
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222938334812
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222938799500
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222938801046
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222938802234
opened,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222938803109
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222938803125
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222938813437
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222938817656
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222938818640
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1222938826437
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1222938826484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222938838921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222938841140
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1222938841468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222938849937
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.ui,1222938853984
started,bundle,org.eclipse.cdt.managedbuilder.core,5.0.1.200809120802,org.eclipse.cdt.managedbuilder.core,1222938874671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222938877484
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildProject,1222938930515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222938936500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222938985453
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.properties,1222938985484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222938998343
