what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1222943762234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943763125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222943763140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943766921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943767406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943775906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943776328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943780125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943780500
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222943790812
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943792562
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943793750
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943793765
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222943796640
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943797343
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943797359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943803265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943803718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943815765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943816187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943821687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943822421
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222943833109
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943841140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943842515
