what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944107453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944110343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944110406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944119359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944119921
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222944122531
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944132453
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222944133859
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222944134125
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222944134156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222944141093
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944143062
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944144765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944145078
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222944149703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944155218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944155843
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222944158203
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222944160921
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222944160984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222944167875
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944169093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944170734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944170984
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222944176437
