what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222955742500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955747812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955749687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955751703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955806046
activated,editor,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1222955806828
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222955808187
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222955811234
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1222955811343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955815718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955819265
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222955819859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955822359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955824250
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222955828828
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.TerminateAndRelaunch,1222955830109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955830281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955830281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955831218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222955832953
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222955833562
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1222955835656
activated,editor,org.eclipse.cdt.debug.ui,5.0.1.200809120802,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1222955849921
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222955853015
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222955856140
