what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939631859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222939635328
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222939638687
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939638703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939645390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939645937
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939661531
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939661562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222939664359
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222939665671
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939665687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939670625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939671171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939683234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939683562
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222939687968
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222939689750
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222939690500
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222939694859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939696281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939725375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222939725390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939727953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939734640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222939734640
