what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222943476796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943487687
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.showInformation,1222943487687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943490453
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1222943496093
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943498234
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943503421
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943503500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222943507687
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222943508406
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943508406
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943509031
closed,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222943509031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943514140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943514671
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943527562
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943527593
no handler,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1222943529531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222943533140
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222943533765
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222943533765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943539953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943540515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943562671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222943563062
