what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944985625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944987203
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944987218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944989484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944989734
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222944993296
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944996250
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222944997218
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222945021281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945024140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945024703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945027984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945029484
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222945031859
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222945031890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945032640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222945032640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945037468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945039093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222945039109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945045031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1222945046765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945047375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1222945047796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222945049828
