what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222944645453
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944648968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944650140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944662171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944662171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944665515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944665625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944667859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944669828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944669828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944674359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944675078
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944678593
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944678625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222944684265
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944685343
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944685343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944692015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944692640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944706593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944717375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944717390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944719421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944719890
opened,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222944722328
