what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951507203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951592781
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1222951593750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951595546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951598296
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222951599390
opened,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222951610000
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222951610015
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222951610671
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222951611343
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222951612140
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1222951651640
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222951651640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951653125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951654906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951662687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951664328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951666187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222951667500
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1222951668468
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222951668484
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222951672500
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction,1222951673015
executed,command,,,AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.ManageBreakpointRulerAction,1222951673562
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222951676921
