what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222944271625
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944278984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944280234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944301671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944301671
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944308500
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944308531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222944311531
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944312156
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944312171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944314203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944314656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944318578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944318859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944320578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944408359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944408375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944412562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944428515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944428531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944434953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944435265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944443718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944444359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944454375
