what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222937133187
opened,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222937133625
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222937133640
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222937134281
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937142609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937144578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937146718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937176843
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222937176859
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222937177109
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222937177140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937191671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937231000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222937240968
started,bundle,org.eclipse.cdt.launch,5.0.1.200809120802,org.eclipse.cdt.launch,1222937241265
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222937242125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937244171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937250859
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222937250859
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222937251296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1222937251859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222937252406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937253531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937265031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222937269281
