what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222952585062
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.MemoryView,1222952593437
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.RegisterView,1222952593437
closed,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.ModuleView,1222952593453
activated,perspective,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CPerspective,1222952593484
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222952594828
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222952595859
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1222952596718
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222952597296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952604125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952607531
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1222952609703
activated,editor,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.editor.CEditor,1222952611000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952624031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952641375
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1222952643125
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1222952643203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952647296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952651656
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1222952658921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952659218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952660500
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1222952663187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952669281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222952671203
