what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944850796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944854671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944860843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944860859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944866906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944868812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944868828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944871406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944872937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944872953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944877015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944878843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944878843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944885171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944888343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944888359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944895453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944898406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944898406
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944903343
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944903390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944905343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222944905359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944907875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944908984
