what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222944908984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944912937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1222944913640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944914859
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222944914875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944921312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944929578
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222944929578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944936125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1222944940093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944942265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1222944942281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1222944942687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944944406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944945843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944945953
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222944948000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944956140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944958218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944964437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944974921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1222944974937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944977531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222944977765
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222944982703
