what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939510953
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939510968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1222939513218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222939513453
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939514093
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939514093
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222939515859
closed,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939515859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939520781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939521281
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222939524078
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222939529015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939535453
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200809120802,org.eclipse.cdt.debug.mi.ui,1222939598578
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200809120802,org.eclipse.cdt.debug.mi.core,1222939598656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939603312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939607031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939607484
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.0.200809120802,org.eclipse.cdt.managedbuilder.gnu.ui,1222939619453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939621375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222939622671
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1222939628328
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222939629687
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222939631625
opened,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222939631812
