what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937270265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937294937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1222937298390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222937298750
activated,view,org.eclipse.cdt.ui,5.0.1.200809120802,org.eclipse.cdt.ui.CView,1222937333218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937335000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937335078
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222937353781
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222937392296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937394125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937409125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937415437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937429046
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222937429046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222937439609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937441234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937458718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222937461437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937462312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937472984
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1222937473000
activated,editor,org.eclipse.cdt.make.ui,5.0.1.200809120802,org.eclipse.cdt.make.editor,1222937474500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1222937475906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1222937476187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1222937482656
